Ano;Mês;UF;Importacao;IMPOSTO SOBRE EXPORTAÇÃO;IPI - FUMO;IPI - BEBIDAS;IPI_Automoveis;IPI - VINCULADO À IMPORTACAO;IPI - OUTROS;IRPF;IRPJ - ENTIDADES FINANCEIRAS;IRPJ - DEMAIS EMPRESAS;IRRF - RENDIMENTOS DO TRABALHO;IRRF - RENDIMENTOS DO CAPITAL;IRRF - REMESSAS P/ EXTERIOR;IRRF - OUTROS RENDIMENTOS;IMPOSTO S/ OPERAÇÕES FINANCEIRAS;IMPOSTO TERRITORIAL RURAL;IMPOSTO PROVIS.S/ MOVIMENT. FINANC. - IPMF;CPMF;COFINS;COFINS - FINANCEIRAS;COFINS - DEMAIS;CONTRIBUIÇÃO PARA O PIS/PASEP;CONTRIBUIÇÃO PARA O PIS/PASEP - FINANCEIRAS;CONTRIBUIÇÃO PARA O PIS/PASEP - DEMAIS;CSLL;CSLL - FINANCEIRAS;CSLL - DEMAIS;CIDE-COMBUSTÍVEIS (parc. não dedutível);CIDE-COMBUSTÍVEIS;CONTRIBUIÇÃO PLANO SEG. SOC. SERVIDORES;CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público;CONTRIBUICÕES PARA FUNDAF;REFIS;PAES;RETENÇÃO NA FONTE - LEI 10.833, Art. 30;PAGAMENTO UNIFICADO;OUTRAS RECEITAS ADMINISTRADAS;DEMAIS RECEITAS;RECEITA PREVIDENCIÁRIA;RECEITA PREVIDENCIÁRIA - PRÓPRIA;RECEITA PREVIDENCIÁRIA - DEMAIS;ADMINISTRADAS POR OUTROS ÓRGÃOS;Importação_milhoes
2000;JANEIRO;AC;231.0;0.0;292096.0;0.0;0.0;167.0;1558.0;177197.0;643.0;676835.0;1084940.0;27652.0;570.0;30894.0;1220.0;28447.0;0.0;103.0;1770475.0;;;387364.0;;;392830.0;;;;;1243858.0;;28329.0;;;;;20911.0;;;;;;0.000231
2000;JANEIRO;AL;475088.0;33873.0;1329338.0;812470.0;0.0;141735.0;3676847.0;460804.0;561.0;2672106.0;4454947.0;544056.0;191382.0;309573.0;26939.0;4252539.0;0.0;97248.0;7493570.0;;;2545254.0;;;1775834.0;;;;;3179753.0;;125043.0;;;;;127189.0;;;;;;0.475088
2000;JANEIRO;AM;11679405.0;0.0;1507146.0;1791471.0;27796.0;4414483.0;1800346.0;700623.0;90828.0;10058713.0;10174718.0;1241708.0;3580022.0;1029164.0;843881.0;40171.0;0.0;832562.0;44000981.0;;;11671871.0;;;7652859.0;;;;;4072567.0;;161647.0;;;;;187988.0;;;;;;11.679405
2000;JANEIRO;AP;24267.0;0.0;424862.0;1419.0;321.0;22333.0;12165.0;139226.0;44135.0;586572.0;1444486.0;205031.0;5825.0;34602.0;6999.0;6477.0;0.0;0.0;1682102.0;;;574124.0;;;346964.0;;;;;3981691.0;;38738.0;;;;;10769.0;;;;;;0.024267
2000;JANEIRO;BA;10476457.0;13.0;5542123.0;11533707.0;0.0;7496476.0;23743858.0;2498647.0;177378.0;25695696.0;27277025.0;13374802.0;2302766.0;2022200.0;1218485.0;2446535.0;0.0;11923442.0;81027229.0;;;23138894.0;;;15699282.0;;;;;17001662.0;;687022.0;;;;;536498.0;;;;;;10.476457
2000;JANEIRO;CE;5576921.0;0.0;4535653.0;3148254.0;0.0;1734529.0;3716458.0;1971500.0;59874.0;13247447.0;15940490.0;6311419.0;948600.0;1941958.0;745659.0;114393.0;0.0;4547426.0;36892799.0;;;8743377.0;;;6505382.0;;;;;8618224.0;;506146.0;;;;;143952.0;;;;;;5.576921
2000;JANEIRO;DF;2254341.0;43.0;3197500.0;2777942.0;0.0;2079272.0;2433339.0;3067374.0;3913461.0;71582680.0;257391352.0;124316928.0;7145075.0;35581549.0;22472279.0;64578.0;0.0;240726401.0;141910257.0;;;61028823.0;;;27194137.0;;;;;74389957.0;;534320.0;;;;;33937318.0;;;;;;2.254341
2000;JANEIRO;ES;31950799.0;0.0;3598736.0;20408.0;1503039.0;26840430.0;4036463.0;1620843.0;2542.0;29105465.0;9380778.0;10515327.0;4717282.0;1703727.0;491261.0;1563052.0;0.0;28681.0;49157907.0;;;13289266.0;;;12890143.0;;;;;6038251.0;;2164901.0;;;;;382985.0;;;;;;31.950799
2000;JANEIRO;GO;3747911.0;0.0;3236092.0;5064141.0;1091185.0;986314.0;2654994.0;1401385.0;45754.0;18823998.0;13094463.0;6275215.0;132749.0;1043647.0;638840.0;2269467.0;0.0;3912150.0;47986002.0;;;13569190.0;;;8180079.0;;;;;7394364.0;;658643.0;;;;;403579.0;;;;;;3.747911
2000;JANEIRO;MA;1714749.0;69.0;1124738.0;4061569.0;0.0;206691.0;484436.0;479170.0;4832.0;3251185.0;4149532.0;781569.0;1130.0;289120.0;86071.0;593391.0;0.0;612313.0;9654439.0;;;5104547.0;;;2283622.0;;;;;2966912.0;;120868.0;;;;;121337.0;;;;;;1.714749
2000;JANEIRO;MG;35549181.0;57.0;15511142.0;12111623.0;29305691.0;15049305.0;38667924.0;11038328.0;3416372.0;83378349.0;73410958.0;77963069.0;11600682.0;15573355.0;3835234.0;5262680.0;0.0;18475116.0;173737137.0;;;44074747.0;;;41904953.0;;;;;32234994.0;;1880050.0;;;;;1190058.0;;;;;;35.549181
2000;JANEIRO;MS;437668.0;0.0;899850.0;268111.0;0.0;365983.0;626188.0;1926537.0;7972.0;3983857.0;4331201.0;797218.0;26225.0;194378.0;52490.0;1376859.0;0.0;210638.0;13141747.0;;;3865681.0;;;2249894.0;;;;;4298541.0;;136823.0;;;;;227936.0;;;;;;0.437668
2000;JANEIRO;MT;302002.0;0.0;1837228.0;2734966.0;0.0;98807.0;322126.0;537577.0;5356.0;5998492.0;6702247.0;506327.0;287788.0;518377.0;122986.0;5965591.0;0.0;622603.0;14454666.0;;;5290254.0;;;3544619.0;;;;;4516488.0;;255856.0;;;;;286198.0;;;;;;0.302002
2000;JANEIRO;PA;1321715.0;0.0;2506107.0;1255572.0;0.0;771308.0;842141.0;885476.0;1687010.0;10397922.0;9891932.0;1452409.0;271488.0;689009.0;293485.0;892163.0;0.0;2996773.0;17597074.0;;;5839339.0;;;5853614.0;;;;;9415007.0;;314129.0;;;;;158348.0;;;;;;1.321715
2000;JANEIRO;PB;1351422.0;0.0;1971817.0;5556557.0;0.0;763383.0;1729472.0;531092.0;6819.0;8455014.0;9164933.0;1315192.0;215491.0;193623.0;113133.0;38801.0;0.0;186368.0;11047735.0;;;3084360.0;;;2936019.0;;;;;10933455.0;;194863.0;;;;;49780562.0;;;;;;1.351422
2000;JANEIRO;PE;6268803.0;13.0;6167644.0;5650794.0;0.0;2688235.0;8230496.0;1679485.0;245392.0;15783042.0;26054337.0;38164839.0;983356.0;2266139.0;519577.0;7442780.0;0.0;2893853.0;51098148.0;;;14322361.0;;;8608550.0;;;;;15511663.0;;796051.0;;;;;312474.0;;;;;;6.268803
2000;JANEIRO;PI;382374.0;0.0;1001688.0;2261830.0;0.0;88220.0;261477.0;291999.0;16605.0;4285628.0;3839267.0;1119727.0;58819.0;165302.0;30629.0;469071.0;0.0;182915.0;8970699.0;;;3232042.0;;;2280136.0;;;;;3823880.0;;99030.0;;;;;73288.0;;;;;;0.382374
2000;JANEIRO;PR;45984119.0;0.0;10114872.0;5045577.0;12768408.0;23702615.0;26596165.0;5748682.0;3925211.0;60829302.0;39875650.0;54801093.0;5692244.0;3876963.0;9880454.0;1398281.0;0.0;73908984.0;134479291.0;;;29738452.0;;;26556999.0;;;;;10729415.0;;1127493.0;;;;;881395.0;;;;;;45.984119
2000;JANEIRO;RJ;54679975.0;110.0;24542326.0;30839175.0;4605.0;28145513.0;47564082.0;36256377.0;19404254.0;181047892.0;247291061.0;290260344.0;58121620.0;0.0;12710303.0;164156.0;0.0;35680049.0;873100045.0;;;200959432.0;;;73286433.0;;;;;70462373.0;;4118315.0;;;;;12538119.0;;;;;;54.679975
2000;JANEIRO;RN;997074.0;0.0;1849649.0;1973085.0;0.0;586673.0;150429.0;493904.0;4783.0;3791527.0;9790539.0;3138513.0;201215.0;452018.0;11143.0;232929.0;0.0;65459.0;13165671.0;;;2998136.0;;;2869106.0;;;;;7668904.0;;176400.0;;;;;41888.0;;;;;;0.997074
2000;JANEIRO;RO;10184.0;0.0;604552.0;0.0;0.0;6453.0;26622.0;703484.0;0.0;2405470.0;7955556.0;377430.0;2316.0;75311.0;7432.0;3955659.0;0.0;39126.0;6446545.0;;;3227568.0;;;1569921.0;;;;;9979258.0;;64964.0;;;;;35417.0;;;;;;0.010184
2000;JANEIRO;RR;2047.0;0.0;248589.0;0.0;0.0;690.0;0.0;84094.0;2223.0;668266.0;1178651.0;72674.0;11610.0;24652.0;0.0;13251.0;0.0;4554.0;1235857.0;;;565519.0;;;506689.0;;;;;3264918.0;;23370.0;;;;;10853.0;;;;;;0.002047
2000;JANEIRO;RS;23706984.0;17019.0;15940060.0;13444334.0;479.0;12988034.0;50885273.0;7983115.0;2110667.0;113868661.0;68118112.0;46861858.0;3784824.0;8564748.0;5355726.0;2727118.0;0.0;31927953.0;200556246.0;;;45417354.0;;;50752151.0;;;;;23328593.0;;2166383.0;;;;;1003974.0;;;;;;23.706984
2000;JANEIRO;SC;10437923.0;0.0;6511482.0;5851028.0;23.0;5583498.0;20069652.0;2565756.0;365238.0;33677024.0;26629264.0;14441777.0;761978.0;2748866.0;862524.0;1010070.0;0.0;7064450.0;88190893.0;;;19643361.0;;;15084755.0;;;;;14064783.0;;729076.0;;;;;296371.0;;;;;;10.437923
2000;JANEIRO;SE;641774.0;0.0;981545.0;4912423.0;0.0;491998.0;736311.0;636954.0;5064.0;4426060.0;3836728.0;1480410.0;164422.0;142602.0;99725.0;100372.0;0.0;1036669.0;8814324.0;;;2470732.0;;;1703480.0;;;;;3219153.0;;93224.0;;;;;39117.0;;;;;;0.641774
2000;JANEIRO;SP;314476068.0;943.0;61452206.0;53883669.0;49619167.0;176643862.0;291724165.0;120292536.0;97732178.0;644103314.0;548114688.0;795174269.0;150982193.0;0.0;144267541.0;2612994.0;0.0;740365053.0;1362196861.0;;;333417622.0;;;313413193.0;;;;;57677329.0;;20833488.0;;;;;13082134.0;;;;;;314.476068
2000;JANEIRO;TO;93.0;161.0;390924.0;77031.0;0.0;31.0;23154.0;67719.0;0.0;941987.0;809722.0;9948.0;1261.0;65703.0;1562.0;156607.0;0.0;7961.0;2848843.0;;;847823.0;;;626700.0;;;;;1257842.0;;46081.0;;;;;47499.0;;;;;;9.3e-05
2000;FEVEREIRO;AC;441.0;0.0;255361.0;0.0;0.0;0.0;11437.0;144788.0;615.0;420583.0;893024.0;11549.0;567.0;22353.0;1447.0;1948.0;0.0;243.0;1389041.0;;;396228.0;;;216706.0;;;;;649829.0;;23226.0;;;;;21142.0;;;;;;0.000441
2000;FEVEREIRO;AL;291946.0;0.0;1277065.0;729351.0;0.0;87642.0;3166326.0;613939.0;2004.0;1782438.0;4346350.0;316392.0;78845.0;300088.0;7670.0;12447.0;0.0;79757.0;6868060.0;;;1681055.0;;;1151327.0;;;;;3430938.0;;119320.0;;;;;231133.0;;;;;;0.291946
2000;FEVEREIRO;AP;24385.0;0.0;346633.0;1936.0;321.0;29102.0;2038.0;133473.0;0.0;426290.0;1712222.0;10603.0;4145.0;53839.0;1497.0;2938.0;0.0;0.0;1264476.0;;;442178.0;;;186695.0;;;;;2852959.0;;31597.0;;;;;10234.0;;;;;;0.024385
2000;FEVEREIRO;AM;10801921.0;0.0;1344628.0;1120477.0;0.0;2834547.0;837811.0;622857.0;160982.0;7740294.0;11156861.0;3216678.0;3229491.0;1129731.0;861281.0;7590.0;0.0;939258.0;34742922.0;;;9495134.0;;;19333811.0;;;;;4357747.0;;162494.0;;;;;343853.0;;;;;;10.801921
2000;FEVEREIRO;BA;10061984.0;0.0;5105347.0;7942198.0;0.0;10879368.0;25325931.0;2447841.0;972219.0;15837240.0;27091958.0;9060337.0;2122744.0;2401464.0;1240415.0;116888.0;0.0;11837628.0;73847013.0;;;19204205.0;;;12630029.0;;;;;10209375.0;;567746.0;;;;;427675.0;;;;;;10.061984
2000;FEVEREIRO;CE;6869180.0;0.0;4116955.0;2240524.0;0.0;1325196.0;4111362.0;1816175.0;113698.0;9237355.0;17249738.0;2465521.0;463490.0;1113845.0;769343.0;17587.0;0.0;4368072.0;37300896.0;;;12286897.0;;;4813934.0;;;;;6710522.0;;470291.0;;;;;271815.0;;;;;;6.86918
2000;FEVEREIRO;DF;2526852.0;133.0;3263271.0;3316026.0;0.0;2710993.0;1039924.0;3740156.0;7494311.0;44838722.0;175214663.0;71717030.0;2763661.0;23564185.0;63969246.0;89303.0;0.0;230044307.0;102979088.0;;;50672665.0;;;25293697.0;;;;;70655219.0;;821846.0;;;;;33216348.0;;;;;;2.526852
2000;FEVEREIRO;ES;46433679.0;0.0;3001093.0;136575.0;1664809.0;31494287.0;4910983.0;1142166.0;14434.0;9838869.0;11828814.0;1527315.0;5090332.0;2207716.0;407235.0;24395.0;0.0;69748.0;37821279.0;;;8535606.0;;;5244256.0;;;;;3961437.0;;1503363.0;;;;;369371.0;;;;;;46.433679
2000;FEVEREIRO;GO;2759681.0;0.0;3019726.0;3879169.0;0.0;644524.0;2672330.0;1116612.0;18264.0;18567553.0;9511379.0;1268042.0;716357.0;1492546.0;569949.0;155655.0;0.0;3885884.0;39024921.0;;;10951114.0;;;8059380.0;;;;;5200988.0;;639371.0;;;;;181368.0;;;;;;2.759681
2000;FEVEREIRO;MA;721208.0;0.0;1034129.0;2964582.0;0.0;205873.0;806613.0;534351.0;4323.0;1978585.0;4671437.0;185858.0;148585.0;326385.0;90025.0;56639.0;0.0;619106.0;8414577.0;;;5261892.0;;;1449622.0;;;;;3909086.0;;98889.0;;;;;114111.0;;;;;;0.721208
2000;FEVEREIRO;MT;768340.0;0.0;1560110.0;1912273.0;0.0;160736.0;472501.0;564202.0;178.0;3485754.0;6127137.0;540815.0;142184.0;509403.0;85238.0;136139.0;0.0;666285.0;15300107.0;;;4448971.0;;;4762436.0;;;;;4496030.0;;155182.0;;;;;99229.0;;;;;;0.76834
2000;FEVEREIRO;MS;227166.0;0.0;838814.0;171200.0;0.0;159741.0;597463.0;755124.0;6813.0;2572877.0;3408475.0;592503.0;17740.0;253451.0;88303.0;134514.0;0.0;200833.0;11238029.0;;;3509163.0;;;1864691.0;;;;;4041441.0;;87565.0;;;;;75540.0;;;;;;0.227166
2000;FEVEREIRO;MG;28321797.0;13.0;14225672.0;8174782.0;45788926.0;13539275.0;49137262.0;9397799.0;3816282.0;48244571.0;56798033.0;14917715.0;6422417.0;16595106.0;3024860.0;227970.0;0.0;16523270.0;171139630.0;;;41489024.0;;;31129893.0;;;;;15615388.0;;1785305.0;;;;;977157.0;;;;;;28.321797
2000;FEVEREIRO;PA;1530047.0;7451.0;2367286.0;681810.0;0.0;836712.0;859849.0;970967.0;7924112.0;29719875.0;8340682.0;748073.0;135634.0;676208.0;179340.0;92556.0;0.0;2898627.0;18031210.0;;;6415218.0;;;25045879.0;;;;;4510600.0;;251145.0;;;;;202686.0;;;;;;1.530047
2000;FEVEREIRO;PB;769182.0;0.0;1839704.0;2143795.0;0.0;469260.0;1604482.0;574091.0;4277.0;4574979.0;6812353.0;153732.0;44702.0;194751.0;137918.0;20187.0;0.0;229673.0;12098349.0;;;2856862.0;;;3247126.0;;;;;6400194.0;;203329.0;;;;;49306.0;;;;;;0.769182
2000;FEVEREIRO;PR;50820306.0;0.0;6395079.0;4440417.0;32178732.0;30236508.0;25251990.0;5719602.0;9674282.0;39612008.0;38722436.0;30314251.0;7987108.0;4681441.0;8708053.0;213488.0;0.0;70744967.0;116003465.0;;;25886174.0;;;30028055.0;;;;;9542947.0;;1126895.0;;;;;698529.0;;;;;;50.820306
2000;FEVEREIRO;PE;8305184.0;0.0;5858574.0;4810583.0;0.0;3339032.0;8981822.0;2093340.0;131047.0;10253983.0;21641059.0;1520451.0;600655.0;1968640.0;580534.0;57100.0;0.0;2847782.0;43637067.0;;;12240249.0;;;6495181.0;;;;;8537808.0;;1406435.0;;;;;275416.0;;;;;;8.305184
2000;FEVEREIRO;PI;359194.0;0.0;928022.0;677756.0;0.0;204303.0;351020.0;372464.0;14278.0;4700138.0;3090246.0;48451.0;16257.0;121660.0;46262.0;35869.0;0.0;181856.0;6904831.0;;;2129607.0;;;2600844.0;;;;;2370806.0;;90740.0;;;;;73317.0;;;;;;0.359194
2000;FEVEREIRO;RJ;44350195.0;225.0;23439256.0;23164101.0;20200.0;24225802.0;58224527.0;27634980.0;89382492.0;216169951.0;228390081.0;103634492.0;67288529.0;21697672.0;12370162.0;62484.0;0.0;28111624.0;667575625.0;;;148892650.0;;;231683178.0;;;;;34982293.0;;4551788.0;;;;;20841699.0;;;;;;44.350195
2000;FEVEREIRO;RN;780184.0;0.0;1709148.0;829992.0;0.0;331106.0;119458.0;409703.0;1662.0;2045454.0;5707010.0;211418.0;309054.0;274864.0;9362.0;11554.0;0.0;69430.0;10908391.0;;;2867450.0;;;1832662.0;;;;;6393862.0;;182400.0;;;;;92479.0;;;;;;0.780184
2000;FEVEREIRO;RS;21716807.0;12491.0;20056271.0;8848041.0;0.0;13330148.0;54949401.0;6769975.0;4779231.0;35805521.0;60489547.0;14297647.0;5632584.0;8851367.0;4871468.0;181579.0;0.0;28033133.0;179886737.0;;;38754224.0;;;22223026.0;;;;;9998124.0;;2599814.0;;;;;795129.0;;;;;;21.716807
2000;FEVEREIRO;RO;13719.0;0.0;574302.0;0.0;0.0;6661.0;28357.0;402530.0;2512.0;1254829.0;2840816.0;159544.0;2010.0;196797.0;7403.0;22116.0;0.0;43644.0;6001610.0;;;2074054.0;;;1129312.0;;;;;5194695.0;;58136.0;;;;;38751.0;;;;;;0.013719
2000;FEVEREIRO;RR;7911.0;0.0;237936.0;0.0;0.0;5655.0;1006.0;69453.0;2905.0;289754.0;944039.0;4150.0;694.0;21412.0;0.0;5244.0;0.0;3833.0;1049745.0;;;411342.0;;;219154.0;;;;;2454872.0;;21815.0;;;;;12443.0;;;;;;0.007911
2000;FEVEREIRO;SC;14857636.0;4625.0;5271404.0;5305143.0;0.0;8433527.0;24542123.0;3424487.0;165401.0;19525803.0;21882186.0;3260130.0;924559.0;3687151.0;1530751.0;61873.0;0.0;6783384.0;78733552.0;;;17944982.0;;;10432983.0;;;;;5186262.0;;598704.0;;;;;362252.0;;;;;;14.857636
2000;FEVEREIRO;SP;318467575.0;2833.0;55153462.0;48104325.0;117796256.0;176230099.0;334365861.0;83298947.0;569130208.0;373653799.0;547494134.0;442015611.0;133545513.0;59831418.0;144981191.0;912448.0;0.0;715791164.0;1061357283.0;;;266573103.0;;;437578304.0;;;;;26223552.0;;19775863.0;;;;;6754146.0;;;;;;318.467575
2000;FEVEREIRO;SE;632278.0;0.0;942624.0;4704998.0;0.0;393152.0;1146194.0;691187.0;317635.0;1566162.0;3336657.0;321154.0;83593.0;782633.0;112111.0;19284.0;0.0;995671.0;8007522.0;;;2197174.0;;;1256551.0;;;;;2012089.0;;87841.0;;;;;40557.0;;;;;;0.632278
2000;FEVEREIRO;TO;758572.0;0.0;363071.0;83379.0;0.0;2572.0;54581.0;80074.0;169.0;425608.0;603073.0;9896.0;11003.0;65820.0;1411.0;30433.0;0.0;9217.0;2425322.0;;;731243.0;;;431192.0;;;;;683263.0;;34308.0;;;;;32299.0;;;;;;0.758572
2000;MARÇO;AC;2648.0;0.0;245759.0;0.0;0.0;101.0;7468.0;127554.0;869.0;385853.0;1373613.0;65413.0;2390.0;27998.0;956.0;3504.0;0.0;295.0;1419197.0;;;410717.0;;;225086.0;;;;;1594050.0;;22334.0;;;;;15766.0;;;;;;0.002648
2000;MARÇO;AL;426343.0;17202.0;1203411.0;916046.0;0.0;1857.0;3361245.0;672321.0;701.0;1142497.0;23869315.0;214354.0;128651.0;378479.0;12043.0;18922.0;0.0;84884.0;7335820.0;;;2581814.0;;;1040805.0;;;;;4368849.0;;112504.0;;;;;4428635.0;;;;;;0.426343
2000;MARÇO;AP;22123.0;0.0;350123.0;751.0;321.0;25742.0;3748.0;132843.0;0.0;476850.0;2066766.0;13036.0;41085.0;38075.0;1636.0;1471.0;0.0;0.0;1448905.0;;;459670.0;;;339903.0;;;;;3960971.0;;31973.0;;;;;9611.0;;;;;;0.022123
2000;MARÇO;AM;10972356.0;0.0;1300714.0;476115.0;44468.0;2953561.0;802091.0;749017.0;27655.0;36028459.0;12254462.0;717520.0;1618218.0;1143313.0;757087.0;8657.0;0.0;1139796.0;47349523.0;;;12475128.0;;;41214553.0;;;;;4392703.0;;144546.0;;;;;159876.0;;;;;;10.972356
2000;MARÇO;BA;11910139.0;87.0;5028068.0;6464484.0;0.0;11469220.0;21694437.0;3362652.0;930917.0;21192109.0;35578798.0;12627929.0;9875254.0;3513662.0;1554986.0;101498.0;0.0;14407594.0;74548208.0;;;21460226.0;;;15408733.0;;;;;12404080.0;;514356.0;;;;;400726.0;;;;;;11.910139
2000;MARÇO;CE;6648280.0;0.0;3910697.0;1559125.0;0.0;1185619.0;2963050.0;2278029.0;846563.0;9835129.0;17653773.0;2569367.0;855090.0;1408366.0;918712.0;32459.0;0.0;5237711.0;34677467.0;;;9457147.0;;;8874178.0;;;;;7847630.0;;458700.0;;;;;626831.0;;;;;;6.64828
2000;MARÇO;DF;1999507.0;0.0;3169124.0;3071729.0;133.0;4179861.0;565247.0;3271685.0;14403119.0;36083633.0;239060252.0;127004004.0;2533842.0;35819521.0;29690798.0;164446.0;0.0;289781174.0;102126116.0;;;48167991.0;;;222063331.0;;;;;53359542.0;;817403.0;;;;;73892451.0;;;;;;1.999507
2000;MARÇO;ES;40041522.0;0.0;3156288.0;148665.0;1811185.0;29806015.0;8066467.0;1293448.0;6601.0;21241520.0;11752073.0;1979868.0;6385807.0;1488404.0;438203.0;23901.0;0.0;79703.0;40400283.0;;;9223247.0;;;7211730.0;;;;;3350245.0;;441755.0;;;;;370138.0;;;;;;40.041522
2000;MARÇO;GO;4472041.0;0.0;3039227.0;3162297.0;3934.0;1802187.0;2272379.0;1208159.0;164585.0;9809939.0;12348858.0;1255240.0;223050.0;1359055.0;740438.0;189607.0;0.0;5076342.0;43159154.0;;;9473534.0;;;5507895.0;;;;;4857117.0;;301627.0;;;;;175816.0;;;;;;4.472041
2000;MARÇO;MA;2769145.0;0.0;983250.0;2703036.0;0.0;699047.0;608125.0;450450.0;7717.0;4659173.0;4079965.0;249707.0;39495.0;268561.0;85797.0;202863.0;0.0;633105.0;9375203.0;;;3856051.0;;;1499578.0;;;;;3758267.0;;92012.0;;;;;81514.0;;;;;;2.769145
2000;MARÇO;MT;185210.0;0.0;1566771.0;1693267.0;0.0;180147.0;496345.0;666076.0;1356.0;3255254.0;8637253.0;367257.0;310826.0;269769.0;87938.0;129021.0;0.0;987360.0;13814802.0;;;4732456.0;;;2779430.0;;;;;5396714.0;;152721.0;;;;;88937.0;;;;;;0.18521
2000;MARÇO;MS;171083.0;1260.0;844898.0;134915.0;0.0;69710.0;537548.0;908849.0;6883.0;3118228.0;6950562.0;408283.0;16321.0;505605.0;103741.0;125098.0;0.0;277093.0;10961598.0;;;3231517.0;;;1534596.0;;;;;3201941.0;;81854.0;;;;;88370.0;;;;;;0.171083
2000;MARÇO;MG;38897767.0;17.0;14151052.0;9249928.0;12681892.0;18303569.0;41330478.0;10072792.0;20748402.0;100933705.0;72605991.0;11622361.0;10429755.0;8044780.0;3473576.0;227038.0;0.0;21758830.0;185839612.0;;;41566113.0;;;65427645.0;;;;;24359495.0;;1672915.0;;;;;811247.0;;;;;;38.897767
2000;MARÇO;PA;1156356.0;0.0;2201026.0;886917.0;1400.0;609075.0;850913.0;1207662.0;1184295.0;7589047.0;13222577.0;1006860.0;260294.0;827225.0;242018.0;185921.0;0.0;3538315.0;16894196.0;;;5442871.0;;;6038773.0;;;;;8352692.0;;227526.0;;;;;308912.0;;;;;;1.156356
2000;MARÇO;PB;1532436.0;0.0;1745940.0;597509.0;0.0;527305.0;1542007.0;721437.0;2320.0;3610915.0;7274777.0;147396.0;420216.0;206590.0;176964.0;16028.0;0.0;286827.0;10760533.0;;;4433429.0;;;2153154.0;;;;;6171331.0;;171941.0;;;;;88997.0;;;;;;1.532436
2000;MARÇO;PR;54528178.0;29.0;8960381.0;3738369.0;28927438.0;37587088.0;25477213.0;6483530.0;5179881.0;65248727.0;49471279.0;34449107.0;3038806.0;5071347.0;10281747.0;262972.0;0.0;85313689.0;126302671.0;;;28502159.0;;;84652840.0;;;;;11211694.0;;993401.0;;;;;2835140.0;;;;;;54.528178
2000;MARÇO;PE;8222719.0;0.0;5767054.0;3401471.0;0.0;2666032.0;8893173.0;1977445.0;594210.0;28491674.0;29319998.0;1959563.0;467868.0;2169194.0;862310.0;51183.0;0.0;3856246.0;45470336.0;;;13579318.0;;;11415837.0;;;;;9957718.0;;799833.0;;;;;245707.0;;;;;;8.222719
2000;MARÇO;PI;167313.0;0.0;779287.0;479517.0;0.0;43720.0;287835.0;384176.0;0.0;5280872.0;2668425.0;808998.0;44421.0;165095.0;45446.0;36661.0;0.0;204844.0;6793277.0;;;2086491.0;;;2158056.0;;;;;2427508.0;;71783.0;;;;;41587.0;;;;;;0.167313
2000;MARÇO;RJ;65588102.0;0.0;24628039.0;22368511.0;1389902.0;34261272.0;54682427.0;38662009.0;60830313.0;397514976.0;310910342.0;105997299.0;53556841.0;24327776.0;15286348.0;53252.0;0.0;55329803.0;763795618.0;;;170540992.0;;;200273652.0;;;;;54999446.0;;3496733.0;;;;;12734573.0;;;;;;65.588102
2000;MARÇO;RN;637663.0;0.0;1620931.0;391301.0;9829.0;304190.0;184138.0;471393.0;1536.0;1620993.0;4670146.0;240808.0;92361.0;292062.0;8696.0;20616.0;0.0;78067.0;10715121.0;;;2616790.0;;;1921526.0;;;;;2940150.0;;156439.0;;;;;40862.0;;;;;;0.637663
2000;MARÇO;RS;23656856.0;10533.0;19086716.0;6191020.0;1085235.0;17221780.0;52196987.0;8256411.0;11255969.0;54389050.0;68104838.0;16168274.0;3579781.0;10907216.0;4698081.0;176259.0;0.0;33857557.0;176887012.0;;;36843810.0;;;27924731.0;;;;;17204846.0;;1675143.0;;;;;909771.0;;;;;;23.656856
2000;MARÇO;RO;12843.0;51.0;576570.0;0.0;33.0;5374.0;47193.0;256496.0;2272.0;981158.0;2702404.0;104695.0;1716.0;128136.0;7005.0;20298.0;0.0;60393.0;5247167.0;;;1472817.0;;;897840.0;;;;;4253838.0;;56605.0;;;;;39227.0;;;;;;0.012843
2000;MARÇO;RR;2605.0;0.0;253833.0;0.0;0.0;25.0;2453.0;94599.0;60818.0;339398.0;979393.0;11652.0;769.0;88850.0;2078.0;7919.0;0.0;3636.0;1184166.0;;;382538.0;;;252008.0;;;;;2065623.0;;23242.0;;;;;12489.0;;;;;;0.002605
2000;MARÇO;SC;14547721.0;8100.0;5101687.0;4353315.0;0.0;9390699.0;21439706.0;2864244.0;249048.0;21798700.0;24594534.0;3085095.0;1467453.0;3190181.0;1937593.0;109960.0;0.0;9354747.0;77892352.0;;;18042158.0;;;11724788.0;;;;;7547975.0;;604458.0;;;;;368499.0;;;;;;14.547721
2000;MARÇO;SP;335955873.0;66.0;56276360.0;52058410.0;98128472.0;191850834.0;313827850.0;82013858.0;169814882.0;1482963571.0;629060632.0;497202357.0;150962070.0;77976633.0;178791819.0;722532.0;0.0;867432304.0;1137048481.0;;;280835935.0;;;727999265.0;;;;;31966260.0;;9487190.0;;;;;25134368.0;;;;;;335.955873
